trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2018-08-15 03:27:55pm, STATIC, random_5, false, RIGHT, 11313, 0, 0, 0, 0
1,2018-08-15 03:28:01pm, STATIC, random_5, true, LEFT, 6101, 0, 1, 0, 1
2,2018-08-15 03:28:05pm, STATIC, random_5, true, LEFT, 4267, 0, 0, 0, 0
3,2018-08-15 03:28:10pm, STATIC, random_5, false, RIGHT, 4256, 0, 0, 0, 0
4,2018-08-15 03:28:26pm, STATIC, random_5, false, RIGHT, 16315, 1, 0, 0, 1
5,2018-08-15 03:28:31pm, STATIC, random_5, false, RIGHT, 5307, 1, 0, 0, 1
6,2018-08-15 03:28:36pm, STATIC, random_5, true, LEFT, 4679, 1, 0, 1, 0
7,2018-08-15 03:28:42pm, STATIC, random_5, true, LEFT, 5515, 0, 0, 0, 0
8,2018-08-15 03:28:47pm, STATIC, random_5, false, RIGHT, 5344, 1, 1, 1, 1
9,2018-08-15 03:28:51pm, STATIC, random_5, false, RIGHT, 3761, 0, 1, 1, 0
10,2018-08-15 03:28:54pm, STATIC, random_5, false, RIGHT, 3416, 1, 1, 1, 1
11,2018-08-15 03:28:57pm, STATIC, random_5, true, LEFT, 3392, 0, 0, 0, 0
12,2018-08-15 03:29:01pm, STATIC, random_5, true, LEFT, 3528, 0, 0, 0, 0
13,2018-08-15 03:29:05pm, STATIC, random_5, true, LEFT, 3821, 0, 0, 0, 0
14,2018-08-15 03:29:09pm, STATIC, random_5, false, RIGHT, 4146, 0, 0, 0, 0
15,2018-08-15 03:29:14pm, STATIC, random_5, true, LEFT, 3833, 0, 0, 0, 0
16,2018-08-15 03:29:17pm, STATIC, random_5, false, RIGHT, 3818, 0, 0, 0, 0
17,2018-08-15 03:29:20pm, STATIC, random_5, true, LEFT, 3509, 1, 0, 1, 0
18,2018-08-15 03:29:24pm, STATIC, random_5, false, RIGHT, 3376, 0, 0, 0, 0
19,2018-08-15 03:29:28pm, STATIC, random_5, true, LEFT, 4063, 0, 0, 0, 0
20,2018-08-15 03:29:32pm, STATIC, random_5, false, RIGHT, 4123, 1, 0, 0, 1
21,2018-08-15 03:29:37pm, STATIC, random_5, true, LEFT, 4816, 0, 1, 0, 1
22,2018-08-15 03:29:41pm, STATIC, random_5, true, LEFT, 4208, 0, 0, 0, 0
23,2018-08-15 03:29:45pm, STATIC, random_5, false, RIGHT, 4103, 1, 0, 0, 1
24,2018-08-15 03:29:48pm, STATIC, random_5, false, RIGHT, 3656, 0, 0, 0, 0
25,2018-08-15 03:29:52pm, STATIC, random_5, true, LEFT, 3470, 0, 0, 0, 0
26,2018-08-15 03:29:56pm, STATIC, random_5, false, RIGHT, 3674, 0, 0, 0, 0
27,2018-08-15 03:29:59pm, STATIC, random_5, true, LEFT, 3610, 1, 1, 1, 1
28,2018-08-15 03:30:03pm, STATIC, random_5, true, LEFT, 3295, 0, 0, 0, 0
29,2018-08-15 03:30:06pm, STATIC, random_5, false, RIGHT, 3533, 0, 0, 0, 0
30,2018-08-15 03:30:09pm, STATIC, random_5, true, LEFT, 3011, 0, 0, 0, 0
31,2018-08-15 03:30:12pm, STATIC, random_5, true, LEFT, 3237, 0, 0, 0, 0
32,2018-08-15 03:30:15pm, STATIC, random_5, false, RIGHT, 2955, 0, 1, 1, 0
33,2018-08-15 03:30:18pm, STATIC, random_5, true, LEFT, 2705, 0, 1, 0, 1
34,2018-08-15 03:30:22pm, STATIC, random_5, false, RIGHT, 3622, 0, 0, 0, 0
35,2018-08-15 03:30:25pm, STATIC, random_5, true, LEFT, 2998, 1, 0, 1, 0
36,2018-08-15 03:30:28pm, STATIC, random_5, true, LEFT, 3690, 1, 0, 1, 0
37,2018-08-15 03:30:32pm, STATIC, random_5, false, RIGHT, 3681, 0, 1, 1, 0
38,2018-08-15 03:30:35pm, STATIC, random_5, true, LEFT, 3367, 0, 0, 0, 0
39,2018-08-15 03:30:39pm, STATIC, random_5, true, LEFT, 3377, 0, 0, 0, 0
40,2018-08-15 03:30:46pm, STATIC, random_5, false, RIGHT, 6882, 1, 1, 1, 1
41,2018-08-15 03:30:50pm, STATIC, random_5, false, RIGHT, 4579, 1, 1, 1, 1
42,2018-08-15 03:30:56pm, STATIC, random_5, true, LEFT, 5649, 0, 0, 0, 0
43,2018-08-15 03:31:01pm, STATIC, random_5, true, LEFT, 5403, 0, 1, 0, 1
44,2018-08-15 03:31:08pm, STATIC, random_5, false, RIGHT, 6957, 0, 1, 1, 0
45,2018-08-15 03:31:14pm, STATIC, random_5, true, LEFT, 5922, 0, 0, 0, 0
46,2018-08-15 03:31:21pm, STATIC, random_5, false, RIGHT, 6501, 0, 0, 0, 0
47,2018-08-15 03:31:25pm, STATIC, random_5, true, LEFT, 4644, 1, 1, 1, 1
48,2018-08-15 03:31:32pm, STATIC, random_5, false, RIGHT, 6310, 0, 0, 0, 0
