trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2018-07-29 05:29:50pm, STATIC, random_6, false, RIGHT, 4216, 0, 0, 0, 0
1,2018-07-29 05:29:54pm, STATIC, random_6, true, LEFT, 3621, 1, 0, 1, 0
2,2018-07-29 05:29:57pm, STATIC, random_6, true, LEFT, 3153, 0, 1, 0, 1
3,2018-07-29 05:30:00pm, STATIC, random_6, false, RIGHT, 3059, 0, 0, 0, 0
4,2018-07-29 05:30:03pm, STATIC, random_6, true, LEFT, 2917, 0, 0, 0, 0
5,2018-07-29 05:30:06pm, STATIC, random_6, true, LEFT, 2792, 1, 0, 1, 0
6,2018-07-29 05:30:09pm, STATIC, random_6, false, RIGHT, 2796, 0, 1, 1, 0
7,2018-07-29 05:30:11pm, STATIC, random_6, true, LEFT, 2936, 0, 1, 0, 1
8,2018-07-29 05:30:14pm, STATIC, random_6, true, LEFT, 2802, 0, 0, 0, 0
9,2018-07-29 05:30:17pm, STATIC, random_6, true, LEFT, 2773, 1, 0, 1, 0
10,2018-07-29 05:30:20pm, STATIC, random_6, true, LEFT, 2744, 1, 1, 1, 1
11,2018-07-29 05:30:22pm, STATIC, random_6, true, LEFT, 2687, 0, 1, 0, 1
12,2018-07-29 05:30:25pm, STATIC, random_6, false, RIGHT, 2659, 1, 0, 0, 1
13,2018-07-29 05:30:28pm, STATIC, random_6, false, RIGHT, 2689, 0, 0, 0, 0
14,2018-07-29 05:30:31pm, STATIC, random_6, true, LEFT, 2765, 0, 0, 0, 0
15,2018-07-29 05:30:33pm, STATIC, random_6, true, LEFT, 2870, 0, 0, 0, 0
16,2018-07-29 05:30:36pm, STATIC, random_6, true, LEFT, 2715, 0, 0, 0, 0
17,2018-07-29 05:30:39pm, STATIC, random_6, true, LEFT, 2673, 0, 0, 0, 0
18,2018-07-29 05:30:42pm, STATIC, random_6, false, RIGHT, 2673, 0, 0, 0, 0
19,2018-07-29 05:30:45pm, STATIC, random_6, false, RIGHT, 3415, 0, 1, 1, 0
20,2018-07-29 05:30:48pm, STATIC, random_6, false, RIGHT, 2976, 1, 1, 1, 1
21,2018-07-29 05:30:52pm, STATIC, random_6, false, RIGHT, 4058, 0, 0, 0, 0
22,2018-07-29 05:30:55pm, STATIC, random_6, false, RIGHT, 2698, 0, 0, 0, 0
23,2018-07-29 05:30:58pm, STATIC, random_6, true, LEFT, 3707, 0, 0, 0, 0
24,2018-07-29 05:31:01pm, STATIC, random_6, true, LEFT, 3028, 1, 0, 1, 0
25,2018-07-29 05:31:04pm, STATIC, random_6, true, LEFT, 2951, 0, 0, 0, 0
26,2018-07-29 05:31:08pm, STATIC, random_6, true, LEFT, 3376, 0, 0, 0, 0
27,2018-07-29 05:31:12pm, STATIC, random_6, true, LEFT, 4167, 1, 1, 1, 1
28,2018-07-29 05:31:16pm, STATIC, random_6, true, LEFT, 4295, 1, 1, 1, 1
29,2018-07-29 05:31:21pm, STATIC, random_6, true, LEFT, 4313, 0, 0, 0, 0
30,2018-07-29 05:31:24pm, STATIC, random_6, true, LEFT, 3042, 0, 0, 0, 0
31,2018-07-29 05:31:26pm, STATIC, random_6, true, LEFT, 2767, 0, 0, 0, 0
32,2018-07-29 05:31:45pm, STATIC, random_6, false, RIGHT, 18907, 0, 0, 0, 0
33,2018-07-29 05:31:48pm, STATIC, random_6, false, RIGHT, 3060, 0, 0, 0, 0
34,2018-07-29 05:31:54pm, STATIC, random_6, false, RIGHT, 5202, 1, 0, 0, 1
