trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2018-07-29 03:47:29pm, STATIC, random_12, true, LEFT, 19027, 1, 0, 1, 0
1,2018-07-29 03:47:44pm, STATIC, random_12, true, LEFT, 14736, 1, 1, 1, 1
2,2018-07-29 03:47:50pm, STATIC, random_12, true, LEFT, 5537, 0, 0, 0, 0
3,2018-07-29 03:47:58pm, STATIC, random_12, true, LEFT, 8833, 0, 0, 0, 0
4,2018-07-29 03:48:04pm, STATIC, random_12, false, RIGHT, 5536, 0, 0, 0, 0
5,2018-07-29 03:48:08pm, STATIC, random_12, true, LEFT, 4416, 0, 0, 0, 0
6,2018-07-29 03:48:14pm, STATIC, random_12, true, LEFT, 5272, 0, 1, 0, 1
7,2018-07-29 03:48:18pm, STATIC, random_12, true, LEFT, 4264, 0, 0, 0, 0
8,2018-07-29 03:48:26pm, STATIC, random_12, false, RIGHT, 8536, 0, 0, 0, 0
9,2018-07-29 03:48:30pm, STATIC, random_12, true, LEFT, 4038, 1, 1, 1, 1
10,2018-07-29 03:48:36pm, STATIC, random_12, true, LEFT, 5770, 0, 0, 0, 0
11,2018-07-29 03:48:40pm, STATIC, random_12, false, RIGHT, 4137, 1, 0, 0, 1
12,2018-07-29 03:48:46pm, STATIC, random_12, false, RIGHT, 5577, 0, 0, 0, 0
13,2018-07-29 03:48:51pm, STATIC, random_12, true, LEFT, 4831, 0, 1, 0, 1
14,2018-07-29 03:48:56pm, STATIC, random_12, true, LEFT, 4833, 0, 0, 0, 0
15,2018-07-29 03:49:00pm, STATIC, random_12, false, RIGHT, 4370, 0, 1, 1, 0
16,2018-07-29 03:49:05pm, STATIC, random_12, true, LEFT, 4925, 0, 0, 0, 0
17,2018-07-29 03:49:11pm, STATIC, random_12, true, LEFT, 5737, 0, 0, 0, 0
18,2018-07-29 03:49:15pm, STATIC, random_12, true, LEFT, 4248, 1, 0, 1, 0
19,2018-07-29 03:49:20pm, STATIC, random_12, true, LEFT, 5176, 1, 0, 1, 0
20,2018-07-29 03:49:28pm, STATIC, random_12, false, RIGHT, 7903, 0, 0, 0, 0
21,2018-07-29 03:49:35pm, STATIC, random_12, false, RIGHT, 7504, 0, 0, 0, 0
22,2018-07-29 03:49:42pm, STATIC, random_12, true, LEFT, 6162, 1, 0, 1, 0
23,2018-07-29 03:49:47pm, STATIC, random_12, true, LEFT, 5664, 0, 1, 0, 1
24,2018-07-29 03:49:55pm, STATIC, random_12, false, RIGHT, 7425, 0, 0, 0, 0
25,2018-07-29 03:50:00pm, STATIC, random_12, false, RIGHT, 5567, 1, 0, 0, 1
26,2018-07-29 03:50:05pm, STATIC, random_12, false, RIGHT, 4881, 1, 0, 0, 1
27,2018-07-29 03:50:10pm, STATIC, random_12, true, LEFT, 4565, 1, 0, 1, 0
28,2018-07-29 03:50:15pm, STATIC, random_12, true, LEFT, 5121, 0, 1, 0, 1
29,2018-07-29 03:50:21pm, STATIC, random_12, false, RIGHT, 6167, 0, 0, 0, 0
30,2018-07-29 03:50:27pm, STATIC, random_12, false, RIGHT, 6176, 1, 0, 0, 1
31,2018-07-29 03:50:31pm, STATIC, random_12, false, RIGHT, 4114, 0, 0, 0, 0
32,2018-07-29 03:50:41pm, STATIC, random_12, true, LEFT, 9654, 0, 1, 0, 1
33,2018-07-29 03:50:47pm, STATIC, random_12, true, LEFT, 5714, 1, 0, 1, 0
34,2018-07-29 03:50:53pm, STATIC, random_12, true, LEFT, 6655, 0, 0, 0, 0
35,2018-07-29 03:50:58pm, STATIC, random_12, false, RIGHT, 5122, 0, 0, 0, 0
36,2018-07-29 03:51:04pm, STATIC, random_12, true, LEFT, 5879, 0, 0, 0, 0
37,2018-07-29 03:51:08pm, STATIC, random_12, true, LEFT, 4161, 0, 0, 0, 0
38,2018-07-29 03:51:15pm, STATIC, random_12, true, LEFT, 6402, 0, 0, 0, 0
39,2018-07-29 03:51:19pm, STATIC, random_12, true, LEFT, 4244, 0, 0, 0, 0
40,2018-07-29 03:51:24pm, STATIC, random_12, true, LEFT, 4358, 0, 0, 0, 0
41,2018-07-29 03:51:31pm, STATIC, random_12, true, LEFT, 7145, 0, 1, 0, 1
42,2018-07-29 03:51:35pm, STATIC, random_12, true, LEFT, 4494, 0, 0, 0, 0
43,2018-07-29 03:51:38pm, STATIC, random_12, false, RIGHT, 3240, 0, 0, 0, 0
44,2018-07-29 03:51:42pm, STATIC, random_12, true, LEFT, 3392, 0, 1, 0, 1
45,2018-07-29 03:51:46pm, STATIC, random_12, true, LEFT, 4321, 1, 1, 1, 1
46,2018-07-29 03:51:51pm, STATIC, random_12, true, LEFT, 4673, 1, 0, 1, 0
47,2018-07-29 03:51:55pm, STATIC, random_12, true, LEFT, 4319, 0, 0, 0, 0
48,2018-07-29 03:51:58pm, STATIC, random_12, false, RIGHT, 3377, 0, 0, 0, 0
49,2018-07-29 03:52:02pm, STATIC, random_12, false, RIGHT, 3967, 0, 0, 0, 0
50,2018-07-29 03:52:09pm, STATIC, random_12, false, RIGHT, 6832, 0, 0, 0, 0
51,2018-07-29 03:52:14pm, STATIC, random_12, true, LEFT, 5183, 0, 0, 0, 0
52,2018-07-29 03:52:20pm, STATIC, random_12, true, LEFT, 5249, 0, 1, 0, 1
53,2018-07-29 03:52:23pm, STATIC, random_12, true, LEFT, 3665, 0, 0, 0, 0
54,2018-07-29 03:52:28pm, STATIC, random_12, true, LEFT, 4376, 0, 0, 0, 0
55,2018-07-29 03:52:31pm, STATIC, random_12, true, LEFT, 3639, 0, 0, 0, 0
56,2018-07-29 03:52:39pm, STATIC, random_12, true, LEFT, 7978, 0, 0, 0, 0
57,2018-07-29 03:52:43pm, STATIC, random_12, true, LEFT, 3248, 0, 0, 0, 0
58,2018-07-29 03:52:47pm, STATIC, random_12, true, LEFT, 4695, 0, 0, 0, 0
59,2018-07-29 03:52:53pm, STATIC, random_12, false, RIGHT, 5394, 1, 0, 0, 1
60,2018-07-29 03:52:56pm, STATIC, random_12, false, RIGHT, 3807, 1, 0, 0, 1
61,2018-07-29 03:53:00pm, STATIC, random_12, false, RIGHT, 3729, 0, 0, 0, 0
62,2018-07-29 03:53:06pm, STATIC, random_12, true, LEFT, 5502, 0, 0, 0, 0
63,2018-07-29 03:53:11pm, STATIC, random_12, true, LEFT, 4985, 0, 1, 0, 1
64,2018-07-29 03:53:15pm, STATIC, random_12, false, RIGHT, 4430, 0, 1, 1, 0
65,2018-07-29 03:53:20pm, STATIC, random_12, true, LEFT, 4607, 0, 0, 0, 0
66,2018-07-29 03:53:24pm, STATIC, random_12, true, LEFT, 4314, 1, 1, 1, 1
67,2018-07-29 03:53:29pm, STATIC, random_12, true, LEFT, 5247, 0, 0, 0, 0
68,2018-07-29 03:53:34pm, STATIC, random_12, true, LEFT, 5200, 0, 0, 0, 0
69,2018-07-29 03:53:38pm, STATIC, random_12, false, RIGHT, 3849, 0, 1, 1, 0
70,2018-07-29 03:53:43pm, STATIC, random_12, true, LEFT, 4800, 0, 0, 0, 0
71,2018-07-29 03:53:47pm, STATIC, random_12, false, RIGHT, 4352, 0, 0, 0, 0
