trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2018-08-15 03:27:01pm, STATIC, random_12, true, LEFT, 4370, 1, 0, 1, 0
1,2018-08-15 03:27:08pm, STATIC, random_12, true, LEFT, 6709, 1, 1, 1, 1
2,2018-08-15 03:27:10pm, STATIC, random_12, false, RIGHT, 2656, 0, 0, 0, 0
3,2018-08-15 03:27:19pm, STATIC, random_12, true, LEFT, 5982, 0, 0, 0, 0
4,2018-08-15 03:27:22pm, STATIC, random_12, false, RIGHT, 5542, 0, 0, 0, 0
5,2018-08-15 03:27:25pm, STATIC, random_12, true, LEFT, 3202, 0, 0, 0, 0
6,2018-08-15 03:27:29pm, STATIC, random_12, true, LEFT, 4245, 0, 1, 0, 1
7,2018-08-15 03:27:36pm, STATIC, random_12, false, RIGHT, 6024, 0, 0, 0, 0
8,2018-08-15 03:27:39pm, STATIC, random_12, true, LEFT, 3370, 0, 0, 0, 0
9,2018-08-15 03:27:45pm, STATIC, random_12, true, LEFT, 5642, 1, 1, 1, 1
10,2018-08-15 03:27:49pm, STATIC, random_12, true, LEFT, 2951, 0, 0, 0, 0
11,2018-08-15 03:27:51pm, STATIC, random_12, false, RIGHT, 3544, 1, 0, 0, 1
12,2018-08-15 03:27:54pm, STATIC, random_12, false, RIGHT, 2763, 0, 0, 0, 0
13,2018-08-15 03:27:56pm, STATIC, random_12, true, LEFT, 2640, 0, 1, 0, 1
14,2018-08-15 03:27:59pm, STATIC, random_12, false, RIGHT, 2146, 0, 0, 0, 0
15,2018-08-15 03:28:01pm, STATIC, random_12, true, LEFT, 2591, 1, 0, 1, 0
16,2018-08-15 03:28:04pm, STATIC, random_12, false, RIGHT, 2676, 0, 0, 0, 0
17,2018-08-15 03:28:06pm, STATIC, random_12, true, LEFT, 2513, 0, 0, 0, 0
18,2018-08-15 03:28:09pm, STATIC, random_12, false, RIGHT, 2450, 0, 1, 1, 0
19,2018-08-15 03:28:11pm, STATIC, random_12, true, LEFT, 2671, 1, 0, 1, 0
20,2018-08-15 03:28:14pm, STATIC, random_12, false, RIGHT, 2377, 0, 0, 0, 0
21,2018-08-15 03:28:17pm, STATIC, random_12, true, LEFT, 2436, 0, 0, 0, 0
22,2018-08-15 03:28:19pm, STATIC, random_12, true, LEFT, 2614, 1, 0, 1, 0
23,2018-08-15 03:28:22pm, STATIC, random_12, true, LEFT, 2665, 0, 1, 0, 1
24,2018-08-15 03:28:24pm, STATIC, random_12, false, RIGHT, 2742, 0, 0, 0, 0
25,2018-08-15 03:28:27pm, STATIC, random_12, false, RIGHT, 2327, 1, 0, 0, 1
26,2018-08-15 03:28:30pm, STATIC, random_12, true, LEFT, 2755, 0, 1, 0, 1
27,2018-08-15 03:28:32pm, STATIC, random_12, false, RIGHT, 2305, 0, 1, 1, 0
28,2018-08-15 03:28:35pm, STATIC, random_12, false, RIGHT, 3374, 1, 0, 0, 1
29,2018-08-15 03:28:38pm, STATIC, random_12, false, RIGHT, 2767, 0, 0, 0, 0
30,2018-08-15 03:28:41pm, STATIC, random_12, true, LEFT, 3130, 0, 1, 0, 1
31,2018-08-15 03:28:44pm, STATIC, random_12, true, LEFT, 2708, 0, 0, 0, 0
32,2018-08-15 03:28:47pm, STATIC, random_12, true, LEFT, 3079, 0, 1, 0, 1
33,2018-08-15 03:28:49pm, STATIC, random_12, false, RIGHT, 2621, 0, 1, 1, 0
34,2018-08-15 03:28:52pm, STATIC, random_12, false, RIGHT, 2552, 0, 0, 0, 0
35,2018-08-15 03:28:55pm, STATIC, random_12, false, RIGHT, 3404, 0, 0, 0, 0
36,2018-08-15 03:28:58pm, STATIC, random_12, true, LEFT, 2963, 0, 0, 0, 0
37,2018-08-15 03:29:01pm, STATIC, random_12, false, RIGHT, 2580, 0, 0, 0, 0
38,2018-08-15 03:29:03pm, STATIC, random_12, true, LEFT, 2435, 0, 0, 0, 0
39,2018-08-15 03:29:06pm, STATIC, random_12, false, RIGHT, 2563, 0, 0, 0, 0
40,2018-08-15 03:29:08pm, STATIC, random_12, false, RIGHT, 2617, 0, 0, 0, 0
41,2018-08-15 03:29:13pm, STATIC, random_12, false, RIGHT, 2920, 1, 0, 0, 1
42,2018-08-15 03:29:16pm, STATIC, random_12, false, RIGHT, 4617, 0, 0, 0, 0
43,2018-08-15 03:29:19pm, STATIC, random_12, true, LEFT, 2971, 0, 0, 0, 0
44,2018-08-15 03:29:22pm, STATIC, random_12, false, RIGHT, 2439, 1, 0, 0, 1
45,2018-08-15 03:29:25pm, STATIC, random_12, true, LEFT, 3050, 1, 1, 1, 1
46,2018-08-15 03:29:27pm, STATIC, random_12, false, RIGHT, 2427, 0, 1, 1, 0
47,2018-08-15 03:29:29pm, STATIC, random_12, true, LEFT, 2385, 0, 0, 0, 0
48,2018-08-15 03:29:32pm, STATIC, random_12, false, RIGHT, 2511, 0, 0, 0, 0
49,2018-08-15 03:29:34pm, STATIC, random_12, true, LEFT, 2349, 0, 0, 0, 0
50,2018-08-15 03:29:39pm, STATIC, random_12, false, RIGHT, 4416, 0, 0, 0, 0
51,2018-08-15 03:29:41pm, STATIC, random_12, false, RIGHT, 2277, 0, 0, 0, 0
52,2018-08-15 03:29:43pm, STATIC, random_12, false, RIGHT, 2604, 1, 0, 0, 1
53,2018-08-15 03:29:46pm, STATIC, random_12, true, LEFT, 2423, 0, 0, 0, 0
54,2018-08-15 03:29:48pm, STATIC, random_12, false, RIGHT, 2293, 0, 0, 0, 0
55,2018-08-15 03:29:51pm, STATIC, random_12, true, LEFT, 3262, 0, 0, 0, 0
56,2018-08-15 03:29:54pm, STATIC, random_12, false, RIGHT, 2308, 0, 0, 0, 0
57,2018-08-15 03:29:57pm, STATIC, random_12, false, RIGHT, 3441, 0, 0, 0, 0
58,2018-08-15 03:30:01pm, STATIC, random_12, false, RIGHT, 3333, 0, 0, 0, 0
59,2018-08-15 03:30:13pm, STATIC, random_12, false, RIGHT, 3146, 1, 0, 0, 1
60,2018-08-15 03:30:18pm, STATIC, random_12, true, LEFT, 2753, 0, 1, 0, 1
61,2018-08-15 03:30:18pm, STATIC, random_12, true, LEFT, 2632, 0, 0, 0, 0
62,2018-08-15 03:30:18pm, STATIC, random_12, false, RIGHT, 3052, 0, 0, 0, 0
63,2018-08-15 03:30:19pm, STATIC, random_12, true, LEFT, 2948, 0, 1, 0, 1
64,2018-08-15 03:30:19pm, STATIC, random_12, false, RIGHT, 2720, 0, 1, 1, 0
65,2018-08-15 03:30:21pm, STATIC, random_12, true, LEFT, 2921, 0, 0, 0, 0
66,2018-08-15 03:30:23pm, STATIC, random_12, false, RIGHT, 2645, 1, 1, 1, 1
67,2018-08-15 03:30:26pm, STATIC, random_12, true, LEFT, 2680, 0, 0, 0, 0
68,2018-08-15 03:30:29pm, STATIC, random_12, true, LEFT, 2596, 0, 0, 0, 0
69,2018-08-15 03:30:32pm, STATIC, random_12, true, LEFT, 2369, 1, 0, 1, 0
70,2018-08-15 03:30:34pm, STATIC, random_12, false, RIGHT, 3053, 0, 0, 0, 0
71,2018-08-15 03:30:37pm, STATIC, random_12, true, LEFT, 2559, 0, 0, 0, 0
72,2018-08-15 03:30:39pm, STATIC, random_12, false, RIGHT, 2364, 0, 1, 1, 0
