trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2018-07-29 05:56:03pm, STATIC, random_14, true, RIGHT, 8695, 0, 0, 0, 0
1,2018-07-29 05:56:07pm, STATIC, random_14, false, LEFT, 3496, 0, 0, 0, 0
2,2018-07-29 05:56:09pm, STATIC, random_14, false, LEFT, 2584, 0, 1, 1, 0
3,2018-07-29 05:56:12pm, STATIC, random_14, true, RIGHT, 2575, 1, 0, 1, 0
4,2018-07-29 05:56:14pm, STATIC, random_14, false, LEFT, 2352, 0, 0, 0, 0
5,2018-07-29 05:56:16pm, STATIC, random_14, true, RIGHT, 2272, 0, 0, 0, 0
6,2018-07-29 05:56:22pm, STATIC, random_14, false, LEFT, 5096, 0, 0, 0, 0
7,2018-07-29 05:56:24pm, STATIC, random_14, true, RIGHT, 2336, 0, 0, 0, 0
8,2018-07-29 05:56:26pm, STATIC, random_14, false, LEFT, 2232, 0, 0, 0, 0
9,2018-07-29 05:56:28pm, STATIC, random_14, true, RIGHT, 2543, 0, 1, 0, 1
10,2018-07-29 05:56:31pm, STATIC, random_14, false, LEFT, 2513, 0, 0, 0, 0
11,2018-07-29 05:56:34pm, STATIC, random_14, true, RIGHT, 2664, 1, 1, 1, 1
12,2018-07-29 05:56:36pm, STATIC, random_14, true, RIGHT, 2431, 0, 1, 0, 1
13,2018-07-29 05:56:38pm, STATIC, random_14, true, RIGHT, 2282, 0, 0, 0, 0
14,2018-07-29 05:56:42pm, STATIC, random_14, false, LEFT, 3406, 0, 0, 0, 0
15,2018-07-29 05:56:45pm, STATIC, random_14, true, RIGHT, 2784, 0, 0, 0, 0
16,2018-07-29 05:56:48pm, STATIC, random_14, false, LEFT, 3369, 0, 0, 0, 0
17,2018-07-29 05:56:50pm, STATIC, random_14, false, LEFT, 2496, 0, 0, 0, 0
18,2018-07-29 05:56:54pm, STATIC, random_14, false, LEFT, 2832, 0, 0, 0, 0
19,2018-07-29 05:56:56pm, STATIC, random_14, true, RIGHT, 3056, 0, 0, 0, 0
20,2018-07-29 05:56:59pm, STATIC, random_14, false, LEFT, 2832, 0, 0, 0, 0
21,2018-07-29 05:57:02pm, STATIC, random_14, false, LEFT, 2935, 1, 0, 0, 1
22,2018-07-29 05:57:04pm, STATIC, random_14, false, LEFT, 2321, 0, 0, 0, 0
23,2018-07-29 05:57:07pm, STATIC, random_14, true, RIGHT, 2327, 0, 1, 0, 1
24,2018-07-29 05:57:09pm, STATIC, random_14, false, LEFT, 2240, 1, 0, 0, 1
25,2018-07-29 05:57:12pm, STATIC, random_14, true, RIGHT, 2616, 0, 0, 0, 0
26,2018-07-29 05:57:15pm, STATIC, random_14, false, LEFT, 3000, 1, 0, 0, 1
27,2018-07-29 05:57:17pm, STATIC, random_14, false, LEFT, 2240, 1, 1, 1, 1
28,2018-07-29 05:57:19pm, STATIC, random_14, true, RIGHT, 2392, 0, 0, 0, 0
29,2018-07-29 05:57:22pm, STATIC, random_14, false, LEFT, 2648, 0, 1, 1, 0
30,2018-07-29 05:57:25pm, STATIC, random_14, true, RIGHT, 2728, 0, 0, 0, 0
31,2018-07-29 05:57:27pm, STATIC, random_14, false, LEFT, 2232, 0, 0, 0, 0
32,2018-07-29 05:57:29pm, STATIC, random_14, true, RIGHT, 2487, 0, 0, 0, 0
33,2018-07-29 05:57:33pm, STATIC, random_14, false, LEFT, 3377, 0, 1, 1, 0
34,2018-07-29 05:57:35pm, STATIC, random_14, false, LEFT, 2697, 0, 1, 1, 0
35,2018-07-29 05:57:38pm, STATIC, random_14, false, LEFT, 2359, 0, 0, 0, 0
36,2018-07-29 05:57:40pm, STATIC, random_14, true, RIGHT, 2471, 0, 0, 0, 0
37,2018-07-29 05:57:43pm, STATIC, random_14, false, LEFT, 2520, 1, 0, 0, 1
38,2018-07-29 05:57:45pm, STATIC, random_14, false, LEFT, 2392, 1, 0, 0, 1
39,2018-07-29 05:57:48pm, STATIC, random_14, true, RIGHT, 2482, 1, 0, 1, 0
40,2018-07-29 05:57:50pm, STATIC, random_14, false, LEFT, 2196, 0, 0, 0, 0
41,2018-07-29 05:57:52pm, STATIC, random_14, true, RIGHT, 2204, 1, 0, 1, 0
42,2018-07-29 05:57:55pm, STATIC, random_14, false, LEFT, 2520, 0, 0, 0, 0
43,2018-07-29 05:57:57pm, STATIC, random_14, true, RIGHT, 2280, 1, 0, 1, 0
44,2018-07-29 05:57:59pm, STATIC, random_14, true, RIGHT, 2145, 0, 0, 0, 0
45,2018-07-29 05:58:02pm, STATIC, random_14, false, LEFT, 2486, 0, 0, 0, 0
46,2018-07-29 05:58:04pm, STATIC, random_14, true, RIGHT, 2585, 1, 1, 1, 1
47,2018-07-29 05:58:07pm, STATIC, random_14, false, LEFT, 2663, 0, 0, 0, 0
48,2018-07-29 05:58:10pm, STATIC, random_14, false, LEFT, 2856, 1, 0, 0, 1
49,2018-07-29 05:58:12pm, STATIC, random_14, true, RIGHT, 2648, 0, 1, 0, 1
50,2018-07-29 05:58:15pm, STATIC, random_14, false, LEFT, 3320, 0, 1, 1, 0
51,2018-07-29 05:58:18pm, STATIC, random_14, true, RIGHT, 2488, 1, 1, 1, 1
52,2018-07-29 05:58:20pm, STATIC, random_14, false, LEFT, 2488, 1, 0, 0, 1
53,2018-07-29 05:58:23pm, STATIC, random_14, true, RIGHT, 2335, 1, 0, 1, 0
54,2018-07-29 05:58:25pm, STATIC, random_14, false, LEFT, 2593, 0, 0, 0, 0
55,2018-07-29 05:58:28pm, STATIC, random_14, true, RIGHT, 2920, 0, 1, 0, 1
56,2018-07-29 05:58:33pm, STATIC, random_14, false, LEFT, 4848, 0, 0, 0, 0
57,2018-07-29 05:58:36pm, STATIC, random_14, true, RIGHT, 2431, 1, 0, 1, 0
58,2018-07-29 05:58:38pm, STATIC, random_14, false, LEFT, 2304, 0, 0, 0, 0
59,2018-07-29 05:58:40pm, STATIC, random_14, false, LEFT, 2177, 1, 0, 0, 1
60,2018-07-29 05:58:43pm, STATIC, random_14, true, RIGHT, 2288, 0, 0, 0, 0
61,2018-07-29 05:58:47pm, STATIC, random_14, true, RIGHT, 4223, 1, 0, 1, 0
62,2018-07-29 05:58:49pm, STATIC, random_14, false, LEFT, 2737, 0, 1, 1, 0
63,2018-07-29 05:58:52pm, STATIC, random_14, false, LEFT, 2424, 0, 0, 0, 0
64,2018-07-29 05:58:54pm, STATIC, random_14, true, RIGHT, 2176, 0, 0, 0, 0
65,2018-07-29 05:58:56pm, STATIC, random_14, true, RIGHT, 2448, 0, 0, 0, 0
66,2018-07-29 05:59:00pm, STATIC, random_14, false, LEFT, 3248, 0, 1, 1, 0
67,2018-07-29 05:59:03pm, STATIC, random_14, true, RIGHT, 3016, 0, 0, 0, 0
68,2018-07-29 05:59:05pm, STATIC, random_14, true, RIGHT, 2288, 0, 0, 0, 0
69,2018-07-29 05:59:07pm, STATIC, random_14, false, LEFT, 2487, 0, 0, 0, 0
70,2018-07-29 05:59:10pm, STATIC, random_14, true, RIGHT, 2585, 0, 0, 0, 0
71,2018-07-29 05:59:15pm, STATIC, random_14, false, LEFT, 5216, 1, 0, 0, 1
72,2018-07-29 05:59:18pm, STATIC, random_14, true, RIGHT, 2815, 1, 0, 1, 0
73,2018-07-29 05:59:21pm, STATIC, random_14, false, LEFT, 2824, 0, 1, 1, 0
74,2018-07-29 05:59:23pm, STATIC, random_14, true, RIGHT, 2544, 0, 0, 0, 0
75,2018-07-29 05:59:26pm, STATIC, random_14, false, LEFT, 2456, 0, 0, 0, 0
76,2018-07-29 05:59:29pm, STATIC, random_14, true, RIGHT, 2736, 1, 0, 1, 0
77,2018-07-29 05:59:31pm, STATIC, random_14, true, RIGHT, 2601, 0, 0, 0, 0
78,2018-07-29 05:59:34pm, STATIC, random_14, false, LEFT, 3150, 0, 0, 0, 0
79,2018-07-29 05:59:38pm, STATIC, random_14, true, RIGHT, 3632, 0, 1, 0, 1
80,2018-07-29 05:59:40pm, STATIC, random_14, false, LEFT, 2481, 1, 1, 1, 1
81,2018-07-29 05:59:43pm, STATIC, random_14, false, LEFT, 2232, 1, 0, 0, 1
82,2018-07-29 05:59:45pm, STATIC, random_14, true, RIGHT, 2311, 0, 1, 0, 1
83,2018-07-29 05:59:48pm, STATIC, random_14, true, RIGHT, 3056, 0, 0, 0, 0
84,2018-07-29 05:59:50pm, STATIC, random_14, false, LEFT, 2330, 1, 1, 1, 1
85,2018-07-29 05:59:53pm, STATIC, random_14, true, RIGHT, 2216, 0, 0, 0, 0
86,2018-07-29 05:59:55pm, STATIC, random_14, true, RIGHT, 2488, 0, 0, 0, 0
87,2018-07-29 05:59:57pm, STATIC, random_14, true, RIGHT, 2240, 0, 0, 0, 0
88,2018-07-29 06:00:00pm, STATIC, random_14, false, LEFT, 2711, 0, 0, 0, 0
89,2018-07-29 06:00:03pm, STATIC, random_14, true, RIGHT, 2889, 0, 0, 0, 0
90,2018-07-29 06:00:07pm, STATIC, random_14, true, RIGHT, 3544, 1, 0, 1, 0
91,2018-07-29 06:00:09pm, STATIC, random_14, false, LEFT, 2383, 0, 1, 1, 0
92,2018-07-29 06:00:11pm, STATIC, random_14, true, RIGHT, 2344, 0, 0, 0, 0
93,2018-07-29 06:00:14pm, STATIC, random_14, false, LEFT, 2577, 0, 0, 0, 0
94,2018-07-29 06:00:17pm, STATIC, random_14, true, RIGHT, 2895, 0, 1, 0, 1
95,2018-07-29 06:00:19pm, STATIC, random_14, false, LEFT, 2247, 0, 0, 0, 0
96,2018-07-29 06:00:22pm, STATIC, random_14, true, RIGHT, 2537, 0, 1, 0, 1
97,2018-07-29 06:00:24pm, STATIC, random_14, false, LEFT, 2400, 0, 0, 0, 0
98,2018-07-29 06:00:27pm, STATIC, random_14, true, RIGHT, 2696, 0, 0, 0, 0
99,2018-07-29 06:00:29pm, STATIC, random_14, false, LEFT, 2376, 0, 0, 0, 0
