trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2018-08-23 04:50:24pm, dynamic, 1_6_vs_2_6, true, LEFT, 3482, 0, 0, 0, 0
1,2018-08-23 04:50:25pm, dynamic, 1_6_vs_2_6, false, RIGHT, 13236, 1, 1, 1, 1
2,2018-08-23 04:50:28pm, dynamic, 1_6_vs_2_6, true, LEFT, 3994, 0, 0, 0, 0
3,2018-08-23 04:50:31pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2978, 0, 0, 0, 0
4,2018-08-23 04:50:34pm, dynamic, 1_6_vs_2_6, true, LEFT, 2880, 0, 0, 0, 0
5,2018-08-23 04:50:37pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2408, 1, 1, 1, 1
6,2018-08-23 04:50:39pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2504, 1, 0, 0, 1
7,2018-08-23 04:50:42pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2446, 0, 0, 0, 0
8,2018-08-23 04:50:44pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2386, 0, 1, 1, 0
9,2018-08-23 04:50:46pm, dynamic, 1_6_vs_2_6, true, LEFT, 2280, 0, 0, 0, 0
10,2018-08-23 04:50:49pm, dynamic, 1_6_vs_2_6, true, LEFT, 2248, 0, 0, 0, 0
11,2018-08-23 04:50:51pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2384, 0, 1, 1, 0
12,2018-08-23 04:50:53pm, dynamic, 1_6_vs_2_6, true, LEFT, 2280, 0, 0, 0, 0
13,2018-08-23 04:50:55pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2240, 0, 0, 0, 0
14,2018-08-23 04:50:58pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2528, 0, 0, 0, 0
15,2018-08-23 04:51:00pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2296, 0, 1, 1, 0
16,2018-08-23 04:51:03pm, dynamic, 1_6_vs_2_6, true, LEFT, 2312, 0, 0, 0, 0
17,2018-08-23 04:51:05pm, dynamic, 1_6_vs_2_6, true, LEFT, 2280, 0, 0, 0, 0
18,2018-08-23 04:51:07pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2168, 1, 1, 1, 1
19,2018-08-23 04:51:09pm, dynamic, 1_6_vs_2_6, true, LEFT, 2184, 1, 0, 1, 0
20,2018-08-23 04:51:12pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2248, 1, 0, 0, 1
21,2018-08-23 04:51:14pm, dynamic, 1_6_vs_2_6, true, LEFT, 2240, 0, 0, 0, 0
22,2018-08-23 04:51:16pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2256, 0, 0, 0, 0
23,2018-08-23 04:51:18pm, dynamic, 1_6_vs_2_6, true, LEFT, 2200, 0, 1, 0, 1
24,2018-08-23 04:51:20pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2280, 0, 1, 1, 0
25,2018-08-23 04:51:23pm, dynamic, 1_6_vs_2_6, true, LEFT, 2294, 1, 0, 1, 0
26,2018-08-23 04:51:25pm, dynamic, 1_6_vs_2_6, true, LEFT, 2314, 0, 0, 0, 0
27,2018-08-23 04:51:27pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2456, 0, 0, 0, 0
28,2018-08-23 04:51:30pm, dynamic, 1_6_vs_2_6, true, LEFT, 2358, 0, 0, 0, 0
29,2018-08-23 04:51:32pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2440, 0, 0, 0, 0
30,2018-08-23 04:51:35pm, dynamic, 1_6_vs_2_6, false, RIGHT, 2330, 0, 1, 1, 0
31,2018-08-23 04:51:37pm, dynamic, 1_6_vs_2_6, true, LEFT, 2400, 0, 0, 0, 0
