trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2018-08-15 01:45:26pm, STATIC, random_16, true, RIGHT, 10384, 0, 0, 0, 0
1,2018-08-15 01:45:35pm, STATIC, random_16, false, LEFT, 9104, 0, 0, 0, 0
2,2018-08-15 01:45:39pm, STATIC, random_16, false, LEFT, 4416, 0, 0, 0, 0
3,2018-08-15 01:45:43pm, STATIC, random_16, true, RIGHT, 3688, 0, 0, 0, 0
4,2018-08-15 01:45:46pm, STATIC, random_16, false, LEFT, 3272, 0, 0, 0, 0
5,2018-08-15 01:45:50pm, STATIC, random_16, false, LEFT, 3224, 0, 0, 0, 0
6,2018-08-15 01:45:53pm, STATIC, random_16, false, LEFT, 3080, 0, 0, 0, 0
7,2018-08-15 01:45:56pm, STATIC, random_16, true, RIGHT, 3224, 0, 0, 0, 0
8,2018-08-15 01:45:59pm, STATIC, random_16, false, LEFT, 2920, 0, 0, 0, 0
9,2018-08-15 01:46:02pm, STATIC, random_16, false, LEFT, 2784, 1, 0, 0, 1
10,2018-08-15 01:46:06pm, STATIC, random_16, false, LEFT, 4520, 0, 0, 0, 0
11,2018-08-15 01:46:09pm, STATIC, random_16, false, LEFT, 2752, 0, 1, 1, 0
12,2018-08-15 01:46:13pm, STATIC, random_16, false, LEFT, 3912, 1, 0, 0, 1
13,2018-08-15 01:46:16pm, STATIC, random_16, true, RIGHT, 3320, 0, 0, 0, 0
14,2018-08-15 01:46:19pm, STATIC, random_16, true, RIGHT, 2745, 1, 0, 1, 0
15,2018-08-15 01:46:22pm, STATIC, random_16, true, RIGHT, 3023, 0, 0, 0, 0
16,2018-08-15 01:46:26pm, STATIC, random_16, true, RIGHT, 2776, 0, 1, 0, 1
17,2018-08-15 01:46:30pm, STATIC, random_16, true, RIGHT, 5041, 0, 0, 0, 0
18,2018-08-15 01:46:33pm, STATIC, random_16, false, LEFT, 3847, 0, 0, 0, 0
19,2018-08-15 01:46:36pm, STATIC, random_16, false, LEFT, 2664, 1, 0, 0, 1
20,2018-08-15 01:46:40pm, STATIC, random_16, false, LEFT, 3489, 1, 0, 0, 1
21,2018-08-15 01:46:43pm, STATIC, random_16, false, LEFT, 3056, 1, 0, 0, 1
22,2018-08-15 01:46:46pm, STATIC, random_16, false, LEFT, 3023, 0, 1, 1, 0
23,2018-08-15 01:46:52pm, STATIC, random_16, false, LEFT, 6344, 0, 0, 0, 0
24,2018-08-15 01:46:56pm, STATIC, random_16, false, LEFT, 3786, 0, 0, 0, 0
25,2018-08-15 01:46:59pm, STATIC, random_16, false, LEFT, 2679, 1, 0, 0, 1
26,2018-08-15 01:47:02pm, STATIC, random_16, false, LEFT, 3647, 0, 0, 0, 0
27,2018-08-15 01:47:06pm, STATIC, random_16, false, LEFT, 3089, 0, 0, 0, 0
28,2018-08-15 01:47:08pm, STATIC, random_16, false, LEFT, 2584, 0, 0, 0, 0
29,2018-08-15 01:47:11pm, STATIC, random_16, false, LEFT, 2703, 0, 1, 1, 0
30,2018-08-15 01:47:13pm, STATIC, random_16, true, RIGHT, 2744, 0, 0, 0, 0
31,2018-08-15 01:47:16pm, STATIC, random_16, true, RIGHT, 2904, 1, 1, 1, 1
32,2018-08-15 01:47:19pm, STATIC, random_16, true, RIGHT, 3072, 0, 0, 0, 0
33,2018-08-15 01:47:23pm, STATIC, random_16, false, LEFT, 3768, 0, 0, 0, 0
34,2018-08-15 01:47:27pm, STATIC, random_16, true, RIGHT, 2664, 1, 0, 1, 0
35,2018-08-15 01:47:36pm, STATIC, random_16, false, LEFT, 10080, 0, 0, 0, 0
36,2018-08-15 01:47:42pm, STATIC, random_16, true, RIGHT, 6023, 0, 0, 0, 0
37,2018-08-15 01:47:53pm, STATIC, random_16, false, LEFT, 11264, 0, 0, 0, 0
38,2018-08-15 01:47:58pm, STATIC, random_16, true, RIGHT, 5297, 0, 1, 0, 1
39,2018-08-15 01:48:02pm, STATIC, random_16, true, RIGHT, 3457, 0, 0, 0, 0
40,2018-08-15 01:48:05pm, STATIC, random_16, true, RIGHT, 3415, 0, 1, 0, 1
41,2018-08-15 01:48:08pm, STATIC, random_16, true, RIGHT, 2776, 0, 0, 0, 0
42,2018-08-15 01:48:11pm, STATIC, random_16, true, RIGHT, 2681, 0, 0, 0, 0
43,2018-08-15 01:48:14pm, STATIC, random_16, true, RIGHT, 2599, 1, 1, 1, 1
44,2018-08-15 01:48:17pm, STATIC, random_16, false, LEFT, 3345, 0, 0, 0, 0
45,2018-08-15 01:48:20pm, STATIC, random_16, false, LEFT, 2640, 0, 0, 0, 0
46,2018-08-15 01:48:22pm, STATIC, random_16, false, LEFT, 2679, 0, 0, 0, 0
47,2018-08-15 01:48:25pm, STATIC, random_16, false, LEFT, 2752, 1, 0, 0, 1
48,2018-08-15 01:48:29pm, STATIC, random_16, true, RIGHT, 2792, 0, 0, 0, 0
49,2018-08-15 01:48:31pm, STATIC, random_16, true, RIGHT, 3329, 1, 1, 1, 1
50,2018-08-15 01:48:34pm, STATIC, random_16, true, RIGHT, 2783, 0, 0, 0, 0
51,2018-08-15 01:48:37pm, STATIC, random_16, true, RIGHT, 3353, 0, 1, 0, 1
52,2018-08-15 01:48:40pm, STATIC, random_16, true, RIGHT, 2655, 0, 1, 0, 1
53,2018-08-15 01:48:43pm, STATIC, random_16, true, RIGHT, 2640, 0, 0, 0, 0
54,2018-08-15 01:48:45pm, STATIC, random_16, false, LEFT, 2472, 0, 0, 0, 0
55,2018-08-15 01:48:48pm, STATIC, random_16, false, LEFT, 2505, 0, 1, 1, 0
56,2018-08-15 01:48:51pm, STATIC, random_16, false, LEFT, 3495, 0, 1, 1, 0
57,2018-08-15 01:48:54pm, STATIC, random_16, false, LEFT, 2832, 1, 1, 1, 1
58,2018-08-15 01:48:56pm, STATIC, random_16, false, LEFT, 2904, 0, 1, 1, 0
59,2018-08-15 01:48:59pm, STATIC, random_16, false, LEFT, 2648, 0, 0, 0, 0
60,2018-08-15 01:49:02pm, STATIC, random_16, false, LEFT, 2481, 1, 0, 0, 1
61,2018-08-15 01:49:04pm, STATIC, random_16, false, LEFT, 2575, 1, 0, 0, 1
62,2018-08-15 01:49:07pm, STATIC, random_16, false, LEFT, 2665, 0, 1, 1, 0
63,2018-08-15 01:49:10pm, STATIC, random_16, false, LEFT, 2863, 0, 0, 0, 0
64,2018-08-15 01:49:12pm, STATIC, random_16, false, LEFT, 2769, 0, 0, 0, 0
65,2018-08-15 01:49:15pm, STATIC, random_16, false, LEFT, 2440, 0, 0, 0, 0
