trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2019-09-15 12:05:32pm, STATIC, random_3, false, RIGHT, 7536, 1, 0, 0, 1
1,2019-09-15 12:05:38pm, STATIC, random_3, true, LEFT, 5913, 0, 0, 0, 0
2,2019-09-15 12:05:41pm, STATIC, random_3, false, RIGHT, 2935, 0, 0, 0, 0
3,2019-09-15 12:05:44pm, STATIC, random_3, false, RIGHT, 3325, 0, 0, 0, 0
4,2019-09-15 12:05:47pm, STATIC, random_3, false, RIGHT, 2995, 0, 0, 0, 0
5,2019-09-15 12:05:50pm, STATIC, random_3, true, LEFT, 2720, 0, 0, 0, 0
6,2019-09-15 12:05:52pm, STATIC, random_3, true, LEFT, 2608, 1, 1, 1, 1
7,2019-09-15 12:05:55pm, STATIC, random_3, false, RIGHT, 3026, 0, 0, 0, 0
8,2019-09-15 12:05:58pm, STATIC, random_3, false, RIGHT, 2653, 0, 0, 0, 0
9,2019-09-15 12:06:00pm, STATIC, random_3, true, LEFT, 2491, 0, 0, 0, 0
10,2019-09-15 12:06:03pm, STATIC, random_3, true, LEFT, 2675, 1, 0, 0, 1
11,2019-09-15 12:06:06pm, STATIC, random_3, true, LEFT, 2504, 1, 0, 0, 1
12,2019-09-15 12:06:08pm, STATIC, random_3, true, LEFT, 2522, 0, 1, 1, 0
13,2019-09-15 12:06:12pm, STATIC, random_3, true, LEFT, 3762, 0, 1, 1, 0
14,2019-09-15 12:06:15pm, STATIC, random_3, false, RIGHT, 2774, 1, 1, 1, 1
15,2019-09-15 12:06:17pm, STATIC, random_3, false, RIGHT, 2588, 1, 0, 0, 1
16,2019-09-15 12:06:20pm, STATIC, random_3, true, LEFT, 2441, 0, 0, 0, 0
17,2019-09-15 12:06:22pm, STATIC, random_3, false, RIGHT, 2453, 0, 1, 1, 0
18,2019-09-15 12:06:25pm, STATIC, random_3, false, RIGHT, 2507, 0, 1, 1, 0
19,2019-09-15 12:06:27pm, STATIC, random_3, false, RIGHT, 2542, 0, 0, 0, 0
20,2019-09-15 12:06:30pm, STATIC, random_3, true, LEFT, 2405, 0, 1, 1, 0
21,2019-09-15 12:06:32pm, STATIC, random_3, true, LEFT, 2270, 0, 0, 0, 0
22,2019-09-15 12:06:34pm, STATIC, random_3, true, LEFT, 2440, 0, 0, 0, 0
23,2019-09-15 12:06:37pm, STATIC, random_3, true, LEFT, 2306, 0, 0, 0, 0
24,2019-09-15 12:06:39pm, STATIC, random_3, false, RIGHT, 2773, 0, 0, 0, 0
25,2019-09-15 12:06:42pm, STATIC, random_3, false, RIGHT, 2491, 0, 0, 0, 0
26,2019-09-15 12:06:45pm, STATIC, random_3, false, RIGHT, 2876, 0, 0, 0, 0
27,2019-09-15 12:06:47pm, STATIC, random_3, true, LEFT, 2336, 0, 1, 1, 0
28,2019-09-15 12:06:50pm, STATIC, random_3, false, RIGHT, 2373, 0, 0, 0, 0
29,2019-09-15 12:06:52pm, STATIC, random_3, false, RIGHT, 2340, 0, 0, 0, 0
