trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2018-08-15 01:53:46pm, STATIC, random_10, false, RIGHT, 4823, 1, 1, 1, 1
1,2018-08-15 01:53:49pm, STATIC, random_10, false, RIGHT, 3048, 0, 0, 0, 0
2,2018-08-15 01:53:56pm, STATIC, random_10, false, RIGHT, 6414, 0, 1, 1, 0
3,2018-08-15 01:53:59pm, STATIC, random_10, true, LEFT, 2712, 0, 0, 0, 0
4,2018-08-15 01:54:03pm, STATIC, random_10, false, RIGHT, 3941, 0, 0, 0, 0
5,2018-08-15 01:54:06pm, STATIC, random_10, false, RIGHT, 3683, 0, 0, 0, 0
6,2018-08-15 01:54:09pm, STATIC, random_10, false, RIGHT, 2512, 1, 1, 1, 1
7,2018-08-15 01:54:13pm, STATIC, random_10, true, LEFT, 3892, 1, 0, 1, 0
8,2018-08-15 01:54:15pm, STATIC, random_10, false, RIGHT, 2556, 0, 0, 0, 0
9,2018-08-15 01:54:18pm, STATIC, random_10, true, LEFT, 2776, 0, 0, 0, 0
10,2018-08-15 01:54:22pm, STATIC, random_10, false, RIGHT, 3913, 0, 1, 1, 0
11,2018-08-15 01:54:24pm, STATIC, random_10, true, LEFT, 2623, 0, 1, 0, 1
12,2018-08-15 01:54:30pm, STATIC, random_10, false, RIGHT, 5751, 0, 1, 1, 0
13,2018-08-15 01:54:33pm, STATIC, random_10, false, RIGHT, 2887, 1, 0, 0, 1
14,2018-08-15 01:54:36pm, STATIC, random_10, true, LEFT, 2793, 0, 1, 0, 1
15,2018-08-15 01:54:38pm, STATIC, random_10, true, LEFT, 2224, 0, 0, 0, 0
16,2018-08-15 01:54:41pm, STATIC, random_10, true, LEFT, 3129, 0, 0, 0, 0
17,2018-08-15 01:54:45pm, STATIC, random_10, false, RIGHT, 4041, 1, 1, 1, 1
18,2018-08-15 01:54:48pm, STATIC, random_10, true, LEFT, 2662, 0, 1, 0, 1
19,2018-08-15 01:54:52pm, STATIC, random_10, false, RIGHT, 3824, 1, 0, 0, 1
20,2018-08-15 01:54:55pm, STATIC, random_10, true, LEFT, 2856, 0, 0, 0, 0
21,2018-08-15 01:54:58pm, STATIC, random_10, false, RIGHT, 3367, 0, 0, 0, 0
22,2018-08-15 01:55:02pm, STATIC, random_10, false, RIGHT, 3584, 0, 0, 0, 0
23,2018-08-15 01:55:05pm, STATIC, random_10, false, RIGHT, 3129, 0, 0, 0, 0
24,2018-08-15 01:55:08pm, STATIC, random_10, true, LEFT, 3671, 0, 0, 0, 0
25,2018-08-15 01:55:13pm, STATIC, random_10, false, RIGHT, 4296, 0, 1, 1, 0
26,2018-08-15 01:55:16pm, STATIC, random_10, false, RIGHT, 3752, 0, 0, 0, 0
27,2018-08-15 01:55:22pm, STATIC, random_10, false, RIGHT, 5777, 1, 0, 0, 1
28,2018-08-15 01:55:25pm, STATIC, random_10, true, LEFT, 2831, 0, 0, 0, 0
29,2018-08-15 01:55:28pm, STATIC, random_10, false, RIGHT, 3016, 0, 0, 0, 0
30,2018-08-15 01:55:32pm, STATIC, random_10, false, RIGHT, 3472, 1, 0, 0, 1
31,2018-08-15 01:55:34pm, STATIC, random_10, false, RIGHT, 2632, 1, 1, 1, 1
32,2018-08-15 01:55:40pm, STATIC, random_10, true, LEFT, 6199, 1, 0, 1, 0
33,2018-08-15 01:55:44pm, STATIC, random_10, false, RIGHT, 3913, 0, 0, 0, 0
34,2018-08-15 01:55:48pm, STATIC, random_10, true, LEFT, 3999, 0, 0, 0, 0
35,2018-08-15 01:55:52pm, STATIC, random_10, true, LEFT, 3785, 0, 1, 0, 1
36,2018-08-15 01:55:55pm, STATIC, random_10, false, RIGHT, 2831, 0, 0, 0, 0
37,2018-08-15 01:55:58pm, STATIC, random_10, false, RIGHT, 3560, 0, 0, 0, 0
38,2018-08-15 01:56:03pm, STATIC, random_10, true, LEFT, 4560, 1, 0, 1, 0
39,2018-08-15 01:56:07pm, STATIC, random_10, false, RIGHT, 3535, 1, 0, 0, 1
40,2018-08-15 01:56:11pm, STATIC, random_10, false, RIGHT, 4593, 0, 0, 0, 0
41,2018-08-15 01:56:14pm, STATIC, random_10, false, RIGHT, 2576, 0, 0, 0, 0
42,2018-08-15 01:56:17pm, STATIC, random_10, false, RIGHT, 3607, 1, 0, 0, 1
43,2018-08-15 01:56:21pm, STATIC, random_10, false, RIGHT, 4169, 0, 0, 0, 0
44,2018-08-15 01:56:25pm, STATIC, random_10, true, LEFT, 3503, 0, 1, 0, 1
45,2018-08-15 01:56:51pm, STATIC, random_10, false, RIGHT, 25527, 1, 1, 1, 1
46,2018-08-15 01:56:53pm, STATIC, random_10, false, RIGHT, 2850, 0, 0, 0, 0
