trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2019-09-15 12:04:39pm, STATIC, random_1, false, LEFT, 10369, 1, 0, 0, 1
1,2019-09-15 12:04:46pm, STATIC, random_1, false, LEFT, 7149, 0, 0, 0, 0
2,2019-09-15 12:04:51pm, STATIC, random_1, false, LEFT, 5254, 0, 0, 0, 0
3,2019-09-15 12:04:56pm, STATIC, random_1, true, RIGHT, 4695, 0, 1, 1, 0
4,2019-09-15 12:05:03pm, STATIC, random_1, false, LEFT, 6543, 1, 1, 1, 1
5,2019-09-15 12:05:07pm, STATIC, random_1, true, RIGHT, 4610, 0, 0, 0, 0
6,2019-09-15 12:05:11pm, STATIC, random_1, false, LEFT, 3561, 0, 0, 0, 0
7,2019-09-15 12:05:18pm, STATIC, random_1, true, RIGHT, 7279, 0, 1, 1, 0
8,2019-09-15 12:05:22pm, STATIC, random_1, false, LEFT, 3725, 0, 0, 0, 0
9,2019-09-15 12:05:26pm, STATIC, random_1, false, LEFT, 4093, 1, 0, 0, 1
10,2019-09-15 12:05:30pm, STATIC, random_1, false, LEFT, 4603, 0, 0, 0, 0
11,2019-09-15 12:05:35pm, STATIC, random_1, false, LEFT, 4059, 0, 0, 0, 0
12,2019-09-15 12:05:38pm, STATIC, random_1, false, LEFT, 3268, 0, 1, 1, 0
13,2019-09-15 12:05:41pm, STATIC, random_1, false, LEFT, 2917, 0, 1, 1, 0
14,2019-09-15 12:05:44pm, STATIC, random_1, false, LEFT, 3189, 0, 0, 0, 0
15,2019-09-15 12:05:47pm, STATIC, random_1, true, RIGHT, 3275, 0, 0, 0, 0
16,2019-09-15 12:05:51pm, STATIC, random_1, false, LEFT, 3595, 0, 0, 0, 0
17,2019-09-15 12:05:54pm, STATIC, random_1, false, LEFT, 3362, 1, 0, 0, 1
18,2019-09-15 12:05:58pm, STATIC, random_1, false, LEFT, 3363, 0, 0, 0, 0
19,2019-09-15 12:06:01pm, STATIC, random_1, false, LEFT, 3594, 0, 0, 0, 0
20,2019-09-15 12:06:04pm, STATIC, random_1, true, RIGHT, 3280, 0, 0, 0, 0
21,2019-09-15 12:06:07pm, STATIC, random_1, true, RIGHT, 3152, 0, 0, 0, 0
22,2019-09-15 12:06:10pm, STATIC, random_1, true, RIGHT, 3020, 1, 0, 0, 1
23,2019-09-15 12:06:15pm, STATIC, random_1, false, LEFT, 4279, 0, 0, 0, 0
24,2019-09-15 12:06:18pm, STATIC, random_1, true, RIGHT, 3404, 1, 0, 0, 1
25,2019-09-15 12:06:22pm, STATIC, random_1, true, RIGHT, 4142, 0, 0, 0, 0
26,2019-09-15 12:06:26pm, STATIC, random_1, false, LEFT, 3302, 0, 0, 0, 0
27,2019-09-15 12:06:28pm, STATIC, random_1, true, RIGHT, 2776, 1, 1, 1, 1
28,2019-09-15 12:06:32pm, STATIC, random_1, true, RIGHT, 3759, 1, 0, 0, 1
29,2019-09-15 12:06:36pm, STATIC, random_1, true, RIGHT, 3361, 0, 1, 1, 0
30,2019-09-15 12:06:38pm, STATIC, random_1, false, LEFT, 2880, 1, 0, 0, 1
31,2019-09-15 12:06:42pm, STATIC, random_1, false, LEFT, 3437, 1, 0, 0, 1
32,2019-09-15 12:06:45pm, STATIC, random_1, false, LEFT, 3330, 1, 1, 1, 1
33,2019-09-15 12:06:49pm, STATIC, random_1, false, LEFT, 3710, 0, 1, 1, 0
34,2019-09-15 12:06:52pm, STATIC, random_1, true, RIGHT, 3473, 0, 0, 0, 0
35,2019-09-15 12:06:58pm, STATIC, random_1, false, LEFT, 5559, 1, 1, 1, 1
36,2019-09-15 12:07:03pm, STATIC, random_1, false, LEFT, 4633, 0, 1, 1, 0
37,2019-09-15 12:07:05pm, STATIC, random_1, true, RIGHT, 2855, 0, 0, 0, 0
38,2019-09-15 12:07:08pm, STATIC, random_1, false, LEFT, 2896, 0, 1, 1, 0
39,2019-09-15 12:07:11pm, STATIC, random_1, true, RIGHT, 2897, 0, 0, 0, 0
40,2019-09-15 12:07:15pm, STATIC, random_1, true, RIGHT, 3367, 1, 1, 1, 1
41,2019-09-15 12:07:18pm, STATIC, random_1, false, LEFT, 3413, 0, 1, 1, 0
42,2019-09-15 12:07:21pm, STATIC, random_1, true, RIGHT, 3189, 0, 0, 0, 0
43,2019-09-15 12:07:24pm, STATIC, random_1, true, RIGHT, 2967, 0, 0, 0, 0
44,2019-09-15 12:07:27pm, STATIC, random_1, true, RIGHT, 2789, 0, 0, 0, 0
45,2019-09-15 12:07:29pm, STATIC, random_1, false, LEFT, 2661, 0, 0, 0, 0
46,2019-09-15 12:07:32pm, STATIC, random_1, false, LEFT, 2937, 0, 1, 1, 0
47,2019-09-15 12:07:36pm, STATIC, random_1, true, RIGHT, 3120, 1, 1, 1, 1
48,2019-09-15 12:07:39pm, STATIC, random_1, false, LEFT, 3337, 0, 0, 0, 0
