trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2019-09-15 12:11:30pm, STATIC, random_9, false, LEFT, 8219, 1, 0, 0, 1
1,2019-09-15 12:11:34pm, STATIC, random_9, false, LEFT, 3710, 0, 0, 0, 0
2,2019-09-15 12:11:38pm, STATIC, random_9, true, RIGHT, 3992, 0, 0, 0, 0
3,2019-09-15 12:11:41pm, STATIC, random_9, true, RIGHT, 3837, 0, 0, 0, 0
4,2019-09-15 12:11:45pm, STATIC, random_9, false, LEFT, 3186, 0, 0, 0, 0
5,2019-09-15 12:11:47pm, STATIC, random_9, true, RIGHT, 2718, 0, 1, 1, 0
6,2019-09-15 12:11:50pm, STATIC, random_9, false, LEFT, 2688, 0, 0, 0, 0
7,2019-09-15 12:11:53pm, STATIC, random_9, false, LEFT, 3011, 0, 0, 0, 0
8,2019-09-15 12:11:56pm, STATIC, random_9, false, LEFT, 3038, 1, 0, 0, 1
9,2019-09-15 12:11:59pm, STATIC, random_9, false, LEFT, 2860, 0, 0, 0, 0
10,2019-09-15 12:12:01pm, STATIC, random_9, false, LEFT, 2624, 1, 0, 0, 1
11,2019-09-15 12:12:04pm, STATIC, random_9, false, LEFT, 2860, 0, 0, 0, 0
12,2019-09-15 12:12:07pm, STATIC, random_9, false, LEFT, 2851, 0, 0, 0, 0
13,2019-09-15 12:12:10pm, STATIC, random_9, false, LEFT, 2991, 0, 0, 0, 0
14,2019-09-15 12:12:14pm, STATIC, random_9, false, LEFT, 3437, 0, 1, 1, 0
15,2019-09-15 12:12:16pm, STATIC, random_9, false, LEFT, 2922, 1, 1, 1, 1
16,2019-09-15 12:12:19pm, STATIC, random_9, false, LEFT, 2664, 1, 0, 0, 1
17,2019-09-15 12:12:22pm, STATIC, random_9, false, LEFT, 2992, 0, 0, 0, 0
18,2019-09-15 12:12:25pm, STATIC, random_9, false, LEFT, 2945, 0, 0, 0, 0
19,2019-09-15 12:12:28pm, STATIC, random_9, false, LEFT, 2735, 0, 0, 0, 0
20,2019-09-15 12:12:31pm, STATIC, random_9, false, LEFT, 3131, 0, 1, 1, 0
21,2019-09-15 12:12:34pm, STATIC, random_9, true, RIGHT, 3118, 0, 0, 0, 0
22,2019-09-15 12:12:37pm, STATIC, random_9, true, RIGHT, 3046, 0, 0, 0, 0
23,2019-09-15 12:12:40pm, STATIC, random_9, true, RIGHT, 2750, 0, 0, 0, 0
24,2019-09-15 12:12:43pm, STATIC, random_9, true, RIGHT, 2663, 0, 0, 0, 0
25,2019-09-15 12:12:46pm, STATIC, random_9, true, RIGHT, 3110, 1, 0, 0, 1
26,2019-09-15 12:12:49pm, STATIC, random_9, false, LEFT, 3078, 0, 0, 0, 0
27,2019-09-15 12:12:52pm, STATIC, random_9, false, LEFT, 2842, 0, 0, 0, 0
28,2019-09-15 12:12:54pm, STATIC, random_9, false, LEFT, 2692, 0, 0, 0, 0
29,2019-09-15 12:12:57pm, STATIC, random_9, false, LEFT, 2725, 0, 0, 0, 0
30,2019-09-15 12:13:00pm, STATIC, random_9, false, LEFT, 2610, 1, 0, 0, 1
31,2019-09-15 12:13:02pm, STATIC, random_9, false, LEFT, 2765, 1, 0, 0, 1
32,2019-09-15 12:13:05pm, STATIC, random_9, false, LEFT, 2749, 1, 0, 0, 1
33,2019-09-15 12:13:08pm, STATIC, random_9, false, LEFT, 3024, 0, 0, 0, 0
34,2019-09-15 12:13:11pm, STATIC, random_9, true, RIGHT, 2726, 0, 0, 0, 0
35,2019-09-15 12:13:15pm, STATIC, random_9, true, RIGHT, 3656, 0, 0, 0, 0
36,2019-09-15 12:13:17pm, STATIC, random_9, true, RIGHT, 2485, 1, 0, 0, 1
37,2019-09-15 12:13:20pm, STATIC, random_9, true, RIGHT, 2680, 0, 0, 0, 0
38,2019-09-15 12:13:23pm, STATIC, random_9, false, LEFT, 3046, 1, 1, 1, 1
39,2019-09-15 12:13:26pm, STATIC, random_9, false, LEFT, 2936, 0, 0, 0, 0
40,2019-09-15 12:13:29pm, STATIC, random_9, true, RIGHT, 2930, 0, 0, 0, 0
41,2019-09-15 12:13:31pm, STATIC, random_9, true, RIGHT, 2632, 0, 1, 1, 0
42,2019-09-15 12:13:34pm, STATIC, random_9, true, RIGHT, 2491, 1, 1, 1, 1
43,2019-09-15 12:13:37pm, STATIC, random_9, true, RIGHT, 3180, 0, 0, 0, 0
44,2019-09-15 12:13:39pm, STATIC, random_9, false, LEFT, 2626, 0, 1, 1, 0
45,2019-09-15 12:13:42pm, STATIC, random_9, false, LEFT, 2477, 0, 0, 0, 0
46,2019-09-15 12:13:45pm, STATIC, random_9, false, LEFT, 2671, 0, 0, 0, 0
47,2019-09-15 12:13:48pm, STATIC, random_9, false, LEFT, 2960, 0, 1, 1, 0
48,2019-09-15 12:13:52pm, STATIC, random_9, false, LEFT, 3930, 0, 1, 1, 0
49,2019-09-15 12:13:54pm, STATIC, random_9, false, LEFT, 2962, 0, 0, 0, 0
50,2019-09-15 12:13:57pm, STATIC, random_9, false, LEFT, 2422, 0, 0, 0, 0
51,2019-09-15 12:14:00pm, STATIC, random_9, false, LEFT, 2767, 0, 0, 0, 0
52,2019-09-15 12:14:02pm, STATIC, random_9, false, LEFT, 2631, 0, 0, 0, 0
53,2019-09-15 12:14:05pm, STATIC, random_9, false, LEFT, 2484, 0, 1, 1, 0
54,2019-09-15 12:14:07pm, STATIC, random_9, false, LEFT, 2564, 0, 1, 1, 0
55,2019-09-15 12:14:10pm, STATIC, random_9, false, LEFT, 2584, 0, 0, 0, 0
56,2019-09-15 12:14:13pm, STATIC, random_9, false, LEFT, 3343, 0, 1, 1, 0
57,2019-09-15 12:14:16pm, STATIC, random_9, false, LEFT, 2369, 0, 0, 0, 0
58,2019-09-15 12:14:18pm, STATIC, random_9, false, LEFT, 2725, 0, 0, 0, 0
59,2019-09-15 12:14:21pm, STATIC, random_9, false, LEFT, 2672, 0, 0, 0, 0
60,2019-09-15 12:14:24pm, STATIC, random_9, true, RIGHT, 2538, 0, 0, 0, 0
61,2019-09-15 12:14:27pm, STATIC, random_9, true, RIGHT, 3188, 1, 0, 0, 1
62,2019-09-15 12:14:29pm, STATIC, random_9, true, RIGHT, 2702, 0, 1, 1, 0
63,2019-09-15 12:14:32pm, STATIC, random_9, false, LEFT, 2751, 1, 0, 0, 1
64,2019-09-15 12:14:35pm, STATIC, random_9, false, LEFT, 2843, 1, 0, 0, 1
65,2019-09-15 12:14:38pm, STATIC, random_9, false, LEFT, 2625, 0, 0, 0, 0
66,2019-09-15 12:14:40pm, STATIC, random_9, true, RIGHT, 2640, 0, 1, 1, 0
67,2019-09-15 12:14:43pm, STATIC, random_9, true, RIGHT, 2546, 1, 0, 0, 1
68,2019-09-15 12:14:45pm, STATIC, random_9, true, RIGHT, 2392, 0, 0, 0, 0
69,2019-09-15 12:14:48pm, STATIC, random_9, false, LEFT, 2484, 1, 0, 0, 1
70,2019-09-15 12:14:50pm, STATIC, random_9, false, LEFT, 2733, 1, 0, 0, 1
71,2019-09-15 12:14:53pm, STATIC, random_9, false, LEFT, 2563, 0, 0, 0, 0
72,2019-09-15 12:14:56pm, STATIC, random_9, true, RIGHT, 3048, 0, 0, 0, 0
73,2019-09-15 12:14:59pm, STATIC, random_9, true, RIGHT, 2618, 1, 0, 0, 1
74,2019-09-15 12:15:01pm, STATIC, random_9, true, RIGHT, 2523, 1, 0, 0, 1
75,2019-09-15 12:15:04pm, STATIC, random_9, true, RIGHT, 2530, 1, 0, 0, 1
76,2019-09-15 12:15:06pm, STATIC, random_9, true, RIGHT, 2541, 0, 0, 0, 0
77,2019-09-15 12:15:09pm, STATIC, random_9, false, LEFT, 2484, 0, 0, 0, 0
78,2019-09-15 12:15:12pm, STATIC, random_9, false, LEFT, 2787, 0, 1, 1, 0
79,2019-09-15 12:15:14pm, STATIC, random_9, false, LEFT, 2524, 0, 0, 0, 0
80,2019-09-15 12:15:17pm, STATIC, random_9, false, LEFT, 2530, 1, 0, 0, 1
81,2019-09-15 12:15:19pm, STATIC, random_9, false, LEFT, 2446, 0, 1, 1, 0
82,2019-09-15 12:15:22pm, STATIC, random_9, true, RIGHT, 2765, 1, 0, 0, 1
83,2019-09-15 12:15:24pm, STATIC, random_9, true, RIGHT, 2571, 0, 1, 1, 0
84,2019-09-15 12:15:27pm, STATIC, random_9, false, LEFT, 2516, 0, 0, 0, 0
85,2019-09-15 12:15:30pm, STATIC, random_9, false, LEFT, 2889, 0, 0, 0, 0
86,2019-09-15 12:15:32pm, STATIC, random_9, false, LEFT, 2374, 0, 0, 0, 0
87,2019-09-15 12:15:35pm, STATIC, random_9, false, LEFT, 2618, 0, 1, 1, 0
88,2019-09-15 12:15:37pm, STATIC, random_9, false, LEFT, 2531, 0, 0, 0, 0
89,2019-09-15 12:15:40pm, STATIC, random_9, false, LEFT, 2835, 0, 0, 0, 0
90,2019-09-15 12:15:43pm, STATIC, random_9, true, RIGHT, 2384, 0, 1, 1, 0
91,2019-09-15 12:15:45pm, STATIC, random_9, true, RIGHT, 2413, 0, 1, 1, 0
92,2019-09-15 12:15:48pm, STATIC, random_9, true, RIGHT, 2506, 0, 1, 1, 0
93,2019-09-15 12:15:50pm, STATIC, random_9, true, RIGHT, 2478, 0, 1, 1, 0
94,2019-09-15 12:15:52pm, STATIC, random_9, false, LEFT, 2508, 1, 0, 0, 1
95,2019-09-15 12:15:55pm, STATIC, random_9, false, LEFT, 2648, 0, 1, 1, 0
96,2019-09-15 12:15:58pm, STATIC, random_9, false, LEFT, 2627, 0, 0, 0, 0
97,2019-09-15 12:16:00pm, STATIC, random_9, true, RIGHT, 2632, 0, 1, 1, 0
98,2019-09-15 12:16:03pm, STATIC, random_9, false, LEFT, 2656, 1, 0, 0, 1
99,2019-09-15 12:16:06pm, STATIC, random_9, false, LEFT, 2907, 0, 0, 0, 0
