trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2018-08-15 03:27:35pm, STATIC, random_16, true, RIGHT, 2522, 0, 0, 0, 0
1,2018-08-15 03:27:40pm, STATIC, random_16, false, LEFT, 4317, 0, 0, 0, 0
2,2018-08-15 03:27:44pm, STATIC, random_16, false, LEFT, 4435, 0, 0, 0, 0
3,2018-08-15 03:27:49pm, STATIC, random_16, true, RIGHT, 4506, 0, 0, 0, 0
4,2018-08-15 03:27:53pm, STATIC, random_16, true, RIGHT, 4271, 0, 0, 0, 0
5,2018-08-15 03:27:56pm, STATIC, random_16, false, LEFT, 3024, 0, 0, 0, 0
6,2018-08-15 03:27:59pm, STATIC, random_16, false, LEFT, 3374, 0, 0, 0, 0
7,2018-08-15 03:28:02pm, STATIC, random_16, false, LEFT, 2838, 0, 0, 0, 0
8,2018-08-15 03:28:05pm, STATIC, random_16, false, LEFT, 2901, 0, 0, 0, 0
9,2018-08-15 03:28:09pm, STATIC, random_16, true, RIGHT, 3780, 0, 1, 0, 1
10,2018-08-15 03:28:12pm, STATIC, random_16, true, RIGHT, 2900, 0, 0, 0, 0
11,2018-08-15 03:28:15pm, STATIC, random_16, false, LEFT, 3078, 0, 1, 1, 0
12,2018-08-15 03:28:17pm, STATIC, random_16, false, LEFT, 2695, 1, 0, 0, 1
13,2018-08-15 03:28:21pm, STATIC, random_16, true, RIGHT, 3096, 0, 0, 0, 0
14,2018-08-15 03:28:23pm, STATIC, random_16, false, LEFT, 2790, 0, 1, 1, 0
15,2018-08-15 03:28:26pm, STATIC, random_16, false, LEFT, 2822, 0, 0, 0, 0
16,2018-08-15 03:28:29pm, STATIC, random_16, true, RIGHT, 2651, 0, 1, 0, 1
17,2018-08-15 03:28:31pm, STATIC, random_16, true, RIGHT, 2625, 0, 0, 0, 0
18,2018-08-15 03:28:34pm, STATIC, random_16, false, LEFT, 2564, 0, 0, 0, 0
19,2018-08-15 03:28:37pm, STATIC, random_16, false, LEFT, 3003, 1, 0, 0, 1
20,2018-08-15 03:28:40pm, STATIC, random_16, true, RIGHT, 3344, 0, 1, 0, 1
21,2018-08-15 03:28:43pm, STATIC, random_16, true, RIGHT, 2611, 0, 1, 0, 1
22,2018-08-15 03:28:46pm, STATIC, random_16, false, LEFT, 2830, 0, 1, 1, 0
23,2018-08-15 03:28:48pm, STATIC, random_16, false, LEFT, 2666, 0, 0, 0, 0
24,2018-08-15 03:28:51pm, STATIC, random_16, false, LEFT, 2572, 0, 0, 0, 0
25,2018-08-15 03:28:53pm, STATIC, random_16, false, LEFT, 2540, 1, 0, 0, 1
26,2018-08-15 03:28:56pm, STATIC, random_16, false, LEFT, 2801, 0, 0, 0, 0
27,2018-08-15 03:29:00pm, STATIC, random_16, true, RIGHT, 3287, 0, 0, 0, 0
28,2018-08-15 03:29:02pm, STATIC, random_16, false, LEFT, 2793, 0, 0, 0, 0
29,2018-08-15 03:29:05pm, STATIC, random_16, false, LEFT, 2555, 0, 1, 1, 0
30,2018-08-15 03:29:07pm, STATIC, random_16, false, LEFT, 2550, 0, 0, 0, 0
31,2018-08-15 03:29:10pm, STATIC, random_16, false, LEFT, 2603, 1, 1, 1, 1
32,2018-08-15 03:29:14pm, STATIC, random_16, false, LEFT, 2719, 0, 0, 0, 0
33,2018-08-15 03:29:17pm, STATIC, random_16, false, LEFT, 4086, 0, 0, 0, 0
34,2018-08-15 03:29:20pm, STATIC, random_16, false, LEFT, 3040, 0, 1, 1, 0
35,2018-08-15 03:29:23pm, STATIC, random_16, false, LEFT, 2720, 0, 0, 0, 0
36,2018-08-15 03:29:25pm, STATIC, random_16, false, LEFT, 2622, 0, 0, 0, 0
37,2018-08-15 03:29:28pm, STATIC, random_16, false, LEFT, 2718, 0, 0, 0, 0
38,2018-08-15 03:29:31pm, STATIC, random_16, false, LEFT, 2861, 1, 0, 0, 1
39,2018-08-15 03:29:34pm, STATIC, random_16, false, LEFT, 3055, 0, 0, 0, 0
40,2018-08-15 03:29:37pm, STATIC, random_16, false, LEFT, 2770, 1, 0, 0, 1
41,2018-08-15 03:29:40pm, STATIC, random_16, false, LEFT, 2992, 0, 0, 0, 0
42,2018-08-15 03:29:42pm, STATIC, random_16, false, LEFT, 2807, 0, 0, 0, 0
43,2018-08-15 03:29:45pm, STATIC, random_16, false, LEFT, 2830, 1, 1, 1, 1
44,2018-08-15 03:29:48pm, STATIC, random_16, false, LEFT, 2875, 0, 0, 0, 0
45,2018-08-15 03:29:51pm, STATIC, random_16, false, LEFT, 2643, 0, 0, 0, 0
46,2018-08-15 03:29:53pm, STATIC, random_16, false, LEFT, 2604, 0, 0, 0, 0
47,2018-08-15 03:29:56pm, STATIC, random_16, false, LEFT, 2695, 1, 0, 0, 1
48,2018-08-15 03:29:59pm, STATIC, random_16, false, LEFT, 2775, 0, 0, 0, 0
49,2018-08-15 03:30:02pm, STATIC, random_16, false, LEFT, 2668, 1, 1, 1, 1
50,2018-08-15 03:30:04pm, STATIC, random_16, false, LEFT, 2868, 0, 0, 0, 0
51,2018-08-15 03:30:07pm, STATIC, random_16, false, LEFT, 2587, 1, 0, 0, 1
52,2018-08-15 03:30:10pm, STATIC, random_16, false, LEFT, 2894, 1, 0, 0, 1
53,2018-08-15 03:30:13pm, STATIC, random_16, false, LEFT, 2874, 0, 0, 0, 0
54,2018-08-15 03:30:15pm, STATIC, random_16, false, LEFT, 2688, 0, 0, 0, 0
55,2018-08-15 03:30:18pm, STATIC, random_16, false, LEFT, 2654, 0, 1, 1, 0
56,2018-08-15 03:30:21pm, STATIC, random_16, false, LEFT, 2686, 0, 1, 1, 0
57,2018-08-15 03:30:24pm, STATIC, random_16, false, LEFT, 3013, 1, 1, 1, 1
58,2018-08-15 03:30:27pm, STATIC, random_16, false, LEFT, 3334, 0, 1, 1, 0
59,2018-08-15 03:30:30pm, STATIC, random_16, false, LEFT, 2625, 0, 0, 0, 0
60,2018-08-15 03:30:33pm, STATIC, random_16, false, LEFT, 2792, 1, 0, 0, 1
61,2018-08-15 03:30:35pm, STATIC, random_16, false, LEFT, 2882, 1, 0, 0, 1
62,2018-08-15 03:30:38pm, STATIC, random_16, false, LEFT, 2986, 0, 1, 1, 0
63,2018-08-15 03:30:41pm, STATIC, random_16, false, LEFT, 2650, 0, 0, 0, 0
64,2018-08-15 03:30:44pm, STATIC, random_16, false, LEFT, 2604, 0, 0, 0, 0
65,2018-08-15 03:30:46pm, STATIC, random_16, false, LEFT, 2589, 0, 0, 0, 0
66,2018-08-15 03:30:49pm, STATIC, random_16, false, LEFT, 2641, 0, 0, 0, 0
67,2018-08-15 03:30:51pm, STATIC, random_16, false, LEFT, 2564, 0, 0, 0, 0
68,2018-08-15 03:30:55pm, STATIC, random_16, false, LEFT, 3064, 0, 0, 0, 0
69,2018-08-15 03:30:57pm, STATIC, random_16, false, LEFT, 2727, 0, 0, 0, 0
70,2018-08-15 03:31:00pm, STATIC, random_16, true, RIGHT, 2855, 0, 0, 0, 0
71,2018-08-15 03:31:03pm, STATIC, random_16, true, RIGHT, 3101, 1, 0, 1, 0
72,2018-08-15 03:31:06pm, STATIC, random_16, true, RIGHT, 2822, 1, 0, 1, 0
